id;phrase;url_picture
2221;have you done anything fun lately yes actually i have i went swimming yesterday the water was amazing have you that sounds like it must have been a lot of fun it really was i went to this wild fiesta themed party this weekend with my girlfriend nice how was it it was good my girlfriend had a little too much fun and got carried away with the drinks;https://farm5.staticflickr.com/3306/3428473384_441698fd50_o.jpg
2222;hey im looking goodhow about you not too bad its been a busy week reallyi too felt the same at least its almost lunch time do you really miss our school days i really miss our days yes and no i miss the people but not so much the work haha how about you ya its same here dang im getting hungry you think i should get a burger or sandwich get sandwich that will be fine good choice i had a burger earlier this week anyway;https://c8.staticflickr.com/3/2712/4363437005_f52391ea44_o.jpg
2223;hey there jason and i went out for drinks today and we got some free gifts oh nice what did you get we got these cool rackets and ping pong paddles thats awesome where did you go for drinks we went down to the bar down the road i cant remember the name it was pretty crowded oh man well most everyone in there was having drinks with or people to a table melanie took a few photos would love to see them jason was really proud of his free stuff he wants to go there every friday now;https://farm2.staticflickr.com/5083/5376869132_c1be97fd7d_o.jpg
2224;what is up dude not a whole lot i went out to the bars last night so im a little tired oh dang i had just a little to drink last night too what have you been up to oh yeah i was out drinking pints last night with johnny sweet i just had a beer and went for a walk well just hanging out with friends really in between my college classes i went out with friends last night and someone posted this pic of me on social media check it out you can see from the amount of bottles by me we ended up having a good night i dont see it;https://c1.staticflickr.com/2/1034/988174719_befce878c4_o.jpg
2225;how r u i am doing okay having a great time to rest after setting up the work place nice how was that im sure super labor intensive i made sure i arranged everything properly and cleaned it thoroughly yes it is intensive thats good how many hours did you put in i would love to share a photo of my work place ok i put in hours in the cleaning and arrangement let me send the photo i want to see;https://farm4.staticflickr.com/3027/3112461718_6513b27b3d_o.jpg
2226;how are you im feeling really great today what happened that is so good i got to see an old friend its been ages since we last saw oh thats great how long has it been a few years now we had a drink together;https://farm6.staticflickr.com/143/325387965_524dea371e_o.jpg
2227;hey man whats up hey not much hanging out how about you so my husbands been working pretty hard recently hes a developer for this big software company sounds interesting is he working on something specific im worried about him though he has to go in to work every day working long hours has he complained about being tired no nothing really that interesting i guess just normal stuff oh okay he has a few times but hes pretty passionate about what he does so he puts up with it could he ask for a vacation makes sense he would normally but with everything thats going on right now he cant regardless of how passionate we can all use a break oh okay heres a picture of him at work;https://farm3.staticflickr.com/3947/15029025114_52cc8ec1c7_o.jpg
2228;how is it going good just got back from a fantasy convention oh that sounds fun what did you see yeah for sure lots of people went all out my girlfriend kate had a great costume oh yeah what did she goes as go as she dressed as the queen of hearts the outfit accessories and makeup were on point haha dang thats really creative sounds like you guys had a lot of fun yeah i really enjoyed it;https://farm2.staticflickr.com/7151/6617427681_f2ebca89a0_o.jpg
2229;hi hello what is up nothing much just having a drink with my friends cool sure is having fun yeah its calm im drinking a beer while they drink wine haha nice what kind;https://farm2.staticflickr.com/1256/643758333_967ad0b46c_o.jpg
2230;how are you i am fineanything going on not much this week but last weekend i went to a party ad it was a lot of fun really did you take any pictures i love party pics yeah i did there was a lot of cool food and this really awesome ice sculpture i bet that ice sculpture looks cool oh yeah it is so cool do you have a picture of it;https://farm8.staticflickr.com/8026/7697948504_c1e8ccd383_o.jpg
2231;hey how are you i was with this woman yesterday who i am not sure she was wearing clothing hear name is treasure where did you see her we went to a bar she is a good friend i think have heard that name she is amaazing thought as much;https://c8.staticflickr.com/1/193/471490179_8ad214dc01_o.jpg
2232;do you like statues i am standing near a statue yes dude which is so beautiful;https://farm7.staticflickr.com/2754/5841152475_01e3401b21_o.jpg
2233;just chilling at home but i decided to hangout with a friend hbu nice do i know your friend not sure you know him i will share a pic soon let me see perhaps i know him;https://farm8.staticflickr.com/107/281549051_846baf9be8_o.jpg
2234;hello how are you today check out my son do you like how he looks yes he is a handsome young man thanks hes playing with a toy i like that better than watching tv yes it is more engaging than just television i agree i hope he learns to read soon too that would be great that would be very good do you like my family photos in the background i bought that frame on sale yes it looks to be a loving family very pretty frame and check out my surround sound speakers you like em ;https://farm6.staticflickr.com/2350/2356078743_60cbbddab3_o.jpg
2235;hey how have you been great how about you so i finally made it downtown to check out all the cute shops ive had a great morning so far just got my coffee oh yeah did you see any you liked mostly trinkets but i found the cutest shop that had these little ladybug keychains you know i love ladybugs cute was it like an antique shop a ladybug keychain sounds perfect for you its not really antique just little trinkets and do dads i think you would find something you liked in there ill have to check it out sometime arent these the cutest let me send a pic;https://c5.staticflickr.com/1/180/395360757_ec0a4438d0_o.jpg
2236;hows it been good nice been pretty rainy by me me and my dog almost got rained out of our walk lol ohh what happen i mean we were out and it just started pouring by the time we finished though it cleared up like it never happened nice and he couldnt wait to walk more;https://c1.staticflickr.com/8/7242/7259687330_8fb35bfe99_o.jpg
2237;i would like to talk about my son malachi cool how old is he he is five years old thats great do you want me to share his photo sure yeah the photo was taken last week;https://c2.staticflickr.com/5/4081/4879707737_441d50b6f8_o.jpg
2238;what are you up to i am thinking about my dad because he is a teacher and is my couch too cool what does he teach safety and hygiene nice subject he name is roger;https://farm1.staticflickr.com/3518/3463805578_1ee11ca125_o.jpg
2239;im playing with my daughter oh nice that sounds like fun my daughter name is patricia such a cute name feeling happt sorry feeling happy;https://c7.staticflickr.com/4/3099/3209294981_9af53510df_o.jpg
2240;it is a bright day a little warmer than yesterday what kinds of things are you doing today it is here where i am its pretty warm too im just eating breakfast its looking to be delicious my wife has been getting me to eat healthier lately and it its improved my palate ive got an avocado an apple a piece of toast organic yogurt and ginger beer having wine to splurge too ill show you a pic in a bit my wife deliberately organized it all so that i could take a pic shes very neat and i love her for that;https://c4.staticflickr.com/2/1293/553069791_e7531fb50c_o.jpg
2241;my husband jed and i were invited to the white house oh really that is great jed gave an open presentation to the nsc about the history of north korea and they let me sit in no security concerns that must have been exciting indeed i have a pic here somewhere;https://farm1.staticflickr.com/5557/14776631548_6820fd26ce_o.jpg
2242;im at a gathering with my dad keith for what its a party with some of his coworkers its kind of crowded here i got kind of clausterphobic igood my dad is having a good time though;https://farm8.staticflickr.com/5608/15562643177_1db5477c70_o.jpg
2243;hello oh hi what are you up to nothing just resting at home and you baked some cookies and im trying to decide if i should decorate them i always like decorated cookies what flavor are they theyre chocolate cookies in the shape of hearts i think they could definitely use some decorating plain chocolate might look blah im not sure what i should do with them i feel like they look so plain you could make some colorful icing maybe some sprinkles yeah youre probably right i might outline them with red or white;https://farm4.staticflickr.com/8249/8485641744_f47b633068_o.jpg
2244;busy no anything interesting i am fully here my friends husband surprised her with a nice meal really she sent me a nice photo thats nice ok;https://farm6.staticflickr.com/7214/7334348932_cd0fef750e_o.jpg
2245;what you been up to lately i worked on my farm and i got to see some bird that sounds like hard work what kind of bird accipitridae;https://c1.staticflickr.com/9/8352/8302583419_e69c1f9777_o.jpg
2246;hey have you ever met my aunt i dont think i have she has a great job if i have i dont remember oh yea whats her job she gets to go everywhere around the world wow is she a flight attendant or even cooler a pilot no she works for a travel magazine that is so cool i bet she sees a lot of incredible places yes she has been everywhere does she send you photos here is one;https://c1.staticflickr.com/6/5301/5570820432_5b40678419_o.jpg
2247;hi hows it goin its been really great good im staying at home cause my wife is out you know rosalie my wife oh dear yeah i remember her shes out with friends probably getting drunk do you have anywhere to hang aroung around sorry friend not really honestly like the peace at home no its fine she sent a picture does she look drunk to you that sounds really sad;https://c6.staticflickr.com/4/3093/3127566988_bb1f3c7ede_o.jpg
2248;hey there hi howre you doing great thanks you i finally got back in touch with my grandson kai yesterday yeah just a bit bored how about you so im in a good mood we really connected and he told me all about his time at college oh wow thats fantastic i know youve been looking forward to that i just really needed someone to tell all this good news to hope you dont mind me rambling jeez how hes grown do you have a picture of him i cant image him being this old he actually has started dating someone his first boyfriend im so proud heres a photo of them that amazing so happy for him i know me too theyre so cute together;https://c1.staticflickr.com/9/8446/7973210298_35688a0c98_o.jpg
2249;how are you doing ive been doing some really classy cooking that is really good to know last night i made a shredded potato mini portion baked thing good i am salivating already some people call them tater totslol i meani did put them on the baking panlol;https://c8.staticflickr.com/9/8234/8430904897_674d738af7_o.jpg
2250;i am getting lit right now this beer is good i would recommend drinking this bottle of beer actually in a wine glass i know it sounds crazy but you gotta trust me yes i think this beer the best ok ill try it you wanna see a pic yes its an ipa called hops kill;https://farm1.staticflickr.com/7051/6971922859_df95ff736d_o.jpg
2251;hey our mutual friend was on tv oh yeah who is that antonella she was interviewed by a woman who was she interviewed by i think i may have missed it she was interviewed about the protests the interviewer was a woman was she involved in the protests or just her opinion on them she was giving her opinion who interviewed her do you know the name;https://farm2.staticflickr.com/4145/5063075956_c57cd1f213_o.jpg
2252;whats up i have a photo of earrings cool ofcourse;https://farm6.staticflickr.com/4087/4970773416_9e7530f306_o.jpg
2253;i took my daughter to this art exhibit recently it was pretty neat what kind of exhibit they had a bunch of colorful fun statues for everyone to look at there were so many people it was so crowded i took a pic but its from the behind of the sheep statue lol the tail just looks so puffy oh wow that sounds super exciting actually what kinds of statues yes id love to see a pic mainly farm animals the sheep was our favorite tho;https://farm7.staticflickr.com/7617/16610736114_a2ab6ea04d_o.jpg
2254;ya good do you know my uncle raymond sorry he is a big political leader i dont know today trending new in tv is her interview ohhh i know;https://farm8.staticflickr.com/6056/6326993359_6dc47715b8_o.jpg
2255;how are you im good just roaming around at the mall with the ol lady you quite a few people up here how old are you im glad we came here tonight its nice out you know how old i am look ill send you a picture;https://farm5.staticflickr.com/13/16361881_70fa809d18_o.jpg
2256;im on a vacation with my son and his family anything special today oh great i have the photo of my grandson zaisen a nice vacation then hes big boy now;https://farm4.staticflickr.com/77/206935545_ecc0f2282b_o.jpg
2257;uncle hugo how are you anything you want to share with me im good and you yes i have your photo to share with you does it have to do with you being my nephew in this photo you look like too old you want see it yes;https://c4.staticflickr.com/5/4042/4445969505_4749152b26_o.jpg
2258;i just finished practicing in the orchestra we are rehearsing for an upcoming concert my husband trey is the conductor nice i would love to go a concert some time you should we are supposed to perform in august at a festival i love it i play viola i would love to go let me know the date sure thing still working out the details of the festival because of the virus but i got a good picture of my husband conducting while i was waiting to play the violinists in the photo are playing i would love to see;https://farm8.staticflickr.com/5350/7075671453_ff0ac027f2_o.jpg
2259;how are you im greathow bout you though my day has been somewhat hectic lolwhat happened because i followed my boyfriend micah for an interview he had with a colleague ohhhhh he is a press man;https://farm8.staticflickr.com/1322/5148320258_75b882eeda_o.jpg
2260;ive been greatyknow methe couch potato lolwhat have you been up to haha nice we just had career day at the school reallythat sounds fun so what did your kids want to be the kids seemed to really enjoy it the presenters were really enthusiastic which helped what jobs were there arya has talked about being a doctor but also found new interests she hadnt thought abput;https://farm1.staticflickr.com/7281/8742182348_469f89907e_o.jpg
2261;hi how are you im doing great and you pretty great went to a wedding last weekend had a great time at the reception waaoo same here i went to one indoor wedding last week and it was great waoo great oh yeah wouldnt that be weird if we were at the same one we had a dance floor and an open bar hahaha are you good in dancing no not at all i pretty much hung out on the balcony but i took advantage of the open bar i love watching everyone else dance because im not good in dancing i have a friend that is very good i wish i could dance i think my girlfriend was a little upset at me though i took a picture while she wasnt looking i think she wanted to go down there;https://farm3.staticflickr.com/8246/8554653005_7854059982_o.jpg
2262;hi how are you im good and you doing great out to lunch with my husband hey thats good to here how is the guy doing havent seen yall in a bit hes doing great he took me to a nice lunch enjoying some wine now wine is always good im just chilling at work same thing different day im luck enough to have today off just trying to decide what to eat haha steak steak would compliment my salad really well;https://c3.staticflickr.com/1/2/2171024_08a4aab43d_o.jpg
2263;how are you im good just thinking about this festival my husband and i went to this time last year seems like forever ago oh sounds like you had fun how was it it was a ton of fun but now looking back it is strange to see people so close together for photos;https://farm7.staticflickr.com/8854/18266361588_becb27e818_o.jpg
2264;im just going through my camera roll from the art exhibit last night oohany good pictures yeah some i like to take pictures of the most obscure paintings cool what was the most obscure one there guess whats in the weirdest photo i took no idea tell me a woman holding the leash to a large cat i think its a leopard or a cheetah but im not sure;https://c1.staticflickr.com/9/8405/8639287467_c85ecb6800_o.jpg
2265;i went to a very nice coffee shop the other day oh really what did you get i got a coffee latte and nice little dessert with wipe cream on top that sounds delicious how much was it i dont recall but it wasnt that expensive ahh okay did you like it yes it was delicious they even had some beautiful flowers in a vase next to me;https://c3.staticflickr.com/1/704/20607091029_3ba0238153_o.jpg
2266;what have you been up to lately my computer keyboard is so captured on my mobile my computer keyboard is so cutly wanna see th pic i like my computer keyboard as well just got a new one;https://farm1.staticflickr.com/8223/8264382150_7600bc7da4_o.jpg
2267;how are u im great im out eating with friends it feels so good to be out and about ohh super dear yes definitely ive got some chicken your native place where its like a casual dining restaurant like a diner in the us ok dear cant forget the ketchup dear;https://farm7.staticflickr.com/21/33569732_1fa96ad15c_o.jpg
2268;just hanging out with my dog in the park what are you doing we just stopped for a break from hiking oh nice you like dogs yes oh how old it is your dog a couple of years what is the name willow;https://c3.staticflickr.com/1/64/157286265_afef4aeef1_o.jpg
2269;hows it going today everything good glad to hear that i was working all day ahhh yeah it must of been a long day my children were all day with their grandmother she tech them a lot see the pic that is fun;https://farm6.staticflickr.com/8497/8427282968_9414671de9_o.jpg
2270;all good with you pretty good just checking out some photos you im just relaxing at home going to watch a movie soon what made you look at photos i was just remembering good times nice making you nostalgic yes theres a picture of one of my students in it he was very bright from what class he was in a number of classes very bright kid the photo s from a business retreat we went to like a networking event;https://c5.staticflickr.com/4/3764/12705438255_af413cec02_o.jpg
2271;how are you worst day ever oh no what happened cant find my keys i hate when that happens i have blisters from these heels oh sorry to hear that happens to me alot my bra is showing because i rushed out so fast where were you rushing off to apparently nowhere;https://c2.staticflickr.com/3/2571/3726988368_aef98e363b_o.jpg
2272;how are you today im doing good just hanging out how are you im doing to good just got home from a festival up town in the park it was a blast oh fun what did you do there my sister gwen had an awesome costume would you like to see yes would love to;https://c7.staticflickr.com/6/5160/13970607452_481910b33f_o.jpg
2273;what is new nothing much just my new dance moves i want to show you a pic of me dancing oh very cool was this recent ok yes pretty recent i know you like dancing;https://farm5.staticflickr.com/5323/17021348277_4fa4aa76f0_o.jpg
2274;today i took drinks with my friend that sounds fun what did ya drink he was my best friend lucky you i drink beer and him i took some picture;https://c7.staticflickr.com/8/7038/6970460601_2c8d027ee7_o.jpg
2275;how are you any good news my dog guru just had knee surgery ohhh he is lucky recovering now take a look at this picture now its get recover he is sleeping with his favorite toy;https://farm6.staticflickr.com/129/398198939_1f26d070c9_o.jpg
2276;hello how are you cant complain so what have you been up to these days just hanging at home working and staying healthy you same here minus the stay at home stuff i went out to a dance and had a blast oh man that is awesome what kind of dancing um just random limps moving up and down i cant really dance good haha same that sounds fun did you take any photos i did let me upload it for you;https://c7.staticflickr.com/3/2837/10789226464_375f7b0df8_o.jpg
2277;what are you up to i am at a conference with my student sage and her best friend whats the conference over it was a developers conference in utah we are having a pretty good time ah thats cool that you were able to bring your students utah is a pretty place how old are your students yes they are happy to come withthey learned a lot s we took pics here i will share one with you;https://farm6.staticflickr.com/249/452252342_b22eccbbd8_o.jpg
2278;i was at this event last night and one of my favorite authors was talking about their latest work where was it it was outside paris in a hall at a museum at evening who is this author i feel bad i forgot her name but when i remember ill text it to you her latest work was about social issues and seemed to really know their stuff it was a pretty informal setting just got to sit around drinking perrier and doing a qa did you get to meet her just briefly at the end i got an autograph and shook her hand it went on pretty late that is awesome yeah it was i took a picture here it is;https://farm8.staticflickr.com/7178/6918009202_98cc3be32c_o.jpg
2279;hi hey what are you up to how are you doing pretty good you nothing much but a very good chilled parbo beer with me do you wish to see the picture a matured drink for s nice sounds good sure id love to a matured drink for a matured man im not sure what it looks like you said you had a picture of it yes i will send it;https://c3.staticflickr.com/4/3748/13940770423_9085e3e67a_o.jpg
2280;hello hello friend whatsapp friend im just brewing some coffee do you drink coffee yeah i loved a lot friend here too cheerup how do you take your coffee twice a day about you friend i probably drink about cups a day i put a bit of sweetener as well anything special day friend i jest put salt into cofeeits make me an amazing ive never tried that it doesnt sound very good;https://farm2.staticflickr.com/2333/2254695689_34bb243c6d_o.jpg
2281;hi how are you doing good recovering a bit from the weekend with some friends of mine  we went camping and met this guy that would not stop following us was it interesting or annoying he was really sweet on my friend but she did not like him it can happen hope the guy understood im not so sure she finally agreed to take a picture with him could be all over his social media by now i guess thats interesting yeah he was just a weird guyhere he is;https://farm1.staticflickr.com/3657/3553486616_ac449052d4_o.jpg
2282;hello hey how are you im good whats new with you what are you up to im about to eat a snack oh yeah im hungry too what are you eating its a pastry i bought from a street vendor do you like pastries oh lucky i love pasties;https://c1.staticflickr.com/4/3444/3871985497_16282bfa4a_o.jpg
2283;what are you doing nothing much i m at restuarant with my brother;https://farm7.staticflickr.com/2005/2268791111_ca56c51763_o.jpg
2284;what are you doing geting house decor okey i doing know if you into design ohh okey good hope you could help just got this wallpaper;https://c1.staticflickr.com/5/4023/4416556804_b9210a86e0_o.jpg
2285;hows your day going its going okay ready for it to be tomorrow and yours lol sorry about that good so far i wanna share a picture of my friend hazel with you oh hazel i remember mentioning that friend;https://c3.staticflickr.com/8/7259/7626032912_bb91234e4b_o.jpg
2286;here are you available to chat sure i always have time for you what have you been up to i am ok but could use some good news well i dont know about news but guess who i saw yesterday spiderman catwoman lolnoi aw the old crew we got together for some food and drink lots of fun saw not aw future heroeos did they mention me they sure are everybodys doing well it was really great to spend some time with them and see their faces;https://c5.staticflickr.com/3/2599/3817471053_06498ee7f5_o.jpg
2287;how are you doing pretty well thanks i had some girls time with my mom and her sisters today sounds frightening hahaha hehe just kidding maybe a wee bit anyhow we grabbed some coffee to go and then hit the stores nice find anything good my aunts were all like nicole thats my moms name we dont have enough pictures with you so i took one oh lots of deals yeah here it is shes on the right;https://c2.staticflickr.com/3/2210/1807007514_7972fe7507_o.jpg
2288;how ya doing pretty good just sitting down to relax a bit you same i just got back from a friends house ah sounds like fun what did you guys do we watched tv and played with their brand new dog they just brought her home from the shelter aw is it a puppy how old actually its an older dog around shes a bit overweight ah thats still pretty young what kind of dog so shes on a diet lol its hard to tell a mix;https://c5.staticflickr.com/4/3028/5875657000_8f99b2fced_o.jpg
2289;how are you doing what do you have going today i am well just reading the news im actually at this rustic restaurant that serves artisanal bread nice i am a bread head although im kind of confused because they gave me a whole loaf lol then im sure you would like it here sounds like a nice problem;https://c7.staticflickr.com/7/6124/5934021812_77178a1f35_o.jpg
2290;hi how are you im great thanks yourself pretty great i got to go to the market this weekend and i ran into my best friend and his son there really thats great i hope everyone was staying safe yeah it was pretty busy but i think we all had a good time this was the first time i had seen his son in two years he sure has grown great how old is he now he just turned five would you like to see a picture of him i would love to i bet he looks like your friend yeah he is definitely a mini version of his dad;https://c1.staticflickr.com/3/2494/4161749624_9ff98f7db9_o.jpg
2291;hello how are you hello im good and you im great on vacation i got a green ice cream cone where are you vacationing i am vacationing on an island have you been to the beach yet no i was too busy eating my ice cream cone what kind of ice cream did you get i got an icecream with dairy it got all over my hands and arm what flavor i dont know would you like to see it must of been really hot outside for that to happen sure;https://farm6.staticflickr.com/3813/12169195996_8139afd934_o.jpg
2292;how are things going things are going well i just celebrated the th anniversary of my families wildlife refuge thats quite an accomplishment congratulations got to spend time with the family and friends that i love how are you doing i am good did you have a party or celebration for the anniversary there was a party but i am more memorable of when my nieces surprised me when i got home with a delicious cake how sweet and thoughtful of them you remember ruth and hailey right theyve grown so much yes it has been awhile though hope they are well id love to see them sometime i actually have a picture of the cake and how cute their smiles are oh id love to see it;https://c4.staticflickr.com/6/5281/5278081661_c809b81683_o.jpg
2293;im doing great thanks just went to see a buddy of mine what is covid i went to his house and hung out there for a few hours super he hand his girlfriend seem to have a nice place together how was your day we had some drinks and talked want to see a photo super;https://farm7.staticflickr.com/8238/8594840608_87c0842662_o.jpg
2294;hi hi there how are you how are you fine there is a new friend came for me to my home yes wannt to know whos that your my best friend a beautiful dog which type of dog i will share his pic;https://farm4.staticflickr.com/2009/2465429577_52513ababa_o.jpg
2295;how is your day going busy busy i had work and then had a bunch of errands to run how about you doing goodjust talked to my cousin hes in europe now wandering around wow i would love to visit europe lucky him hows he doing yeahe sent me this really cool picture of the plaza so cool;https://farm3.staticflickr.com/7030/6589890657_caabc04994_o.jpg
2296;you remember my wife ryann oh yea she has a new boyfriend he is a fashion model she takes pictures of them together to make me jealous well thats odd yeah a real weird situation they took another picture of themselves at the musuem to make me jealous well quit looking in the picture he is modeling his new jacket my wife is in the background i cant stop looking;https://c4.staticflickr.com/8/7640/16616080438_f461586822_o.jpg
2297;hi hello how are you today fyn any discussion well just got home from a get together we did some face painting do you like face painting good yes i do ok hello yes we had a lot of fun there were all types of people there so many different paintings yh i can remember that they had a big white tent set up i was teaching a girl named marianna how to face paint without getting it on clothing ok would you like to see a picture of the painting i did for her your not making this conversation easy ok;https://farm8.staticflickr.com/7124/7518161428_f04fa43a45_o.jpg
2298;what are you up to today what have you been up to im just hanging out i am having a milk shake alone i am having a milk shake;https://farm4.staticflickr.com/5107/5565296344_02f31c3f48_o.jpg
2299;hey my bros been trying to become a bartender i thought you could help ohh super what are u doing im just hanging out with friends my bro is making drinks for everyone where are u bad habits were at my apartment nothing to say maybe youre not as helpful as i thought dear;https://c8.staticflickr.com/5/4121/4874051997_c42aab440f_o.jpg
2300;how is your day going pretty good just hanging around with my daughter oh how old is she now she is we just went to the farmers market then we went to the mall to shop for shoes that sounds like fun which mall did you two go to it was you remember my daughters name is alanna she is the one with blue footwear in the pic that is right it has been so long since we have last talked;https://c2.staticflickr.com/3/2184/4122509702_f21072cb13_o.jpg
2301;hey i saw some neat undersea stuff today i love the ocean been ocean fishing quite a few times yeah there was some cool plants down there oh yeah coral well there was coral and some grass stuff oh ok not too familiar aquarium oh yeah but it felt like i was in the water thats neat our zoo has a water tunnel where seals swim over you nice ill show you a fish i saw;https://c6.staticflickr.com/8/7297/13040808154_3b1c8b0def_o.jpg
2302;remember when i got a job to teach yes i have been tutoring some of my students recently nice work and my best student so far is miles;https://farm8.staticflickr.com/5168/5348568657_a204d87586_o.jpg
2303;hi i am about to have lunch hi what are you having for lunch i am thinking about having an open face sandwich on bread does that sound good what is a open face sandwich you take some bread and toast it then you top it with whatever you want and heat it you use your hand to eat it but it doesnt have a top great hope you enjoy it thanks i think i will have some dessert with it do you have any suggestions have some ice cream ice cream sounds good i might put it on top of some baked good like cake or a doughnut;https://farm4.staticflickr.com/5595/14845387598_26984bc860_o.jpg
2304;your name tell me hey it me jason im hanging out with rhett what are you up to i am working you from oh were at the convention center getting ready for tomorrows conference trying to figure out how to seat everyone right now;https://farm7.staticflickr.com/5306/5568257560_94ddab1cb5_o.jpg
2305;i was baking today and my dog pepper wanted to eat the pie do you have dogs good he has a sweet tooth;https://farm6.staticflickr.com/8377/8595849838_12fd78420e_o.jpg
2306;are you an actor yes me actor you me too i am filming a movie right now what are you up to yes i have been on set all day oii;https://farm2.staticflickr.com/8325/8102999365_3d60121644_o.jpg
2307;what are you doing work nice you my uncle emmett doing meditation super did you see that picture do you want to see that are you there no bro i never see picture;https://farm2.staticflickr.com/8264/8666425067_26c3cb0a96_o.jpg
2308;hi how are you my friend i am about to have lunch what are you up to ive got something i want to show you did you eat yet very fine friend great i am about to have my ultimate favorite food pizza are you still a huge fan of pizza just relaxing had breakfast late today oh i see glad you are getting some relaxation when you are ready to eat try this i use to be huge fan but i am currently on diet i will send you a pic of what im having and you may want to abandon that diet for this watch not for now smiles;https://farm7.staticflickr.com/8378/8437950173_b6ec923f50_o.jpg
2309;hows it going sorry the kiddo is going nuts sorry you there i just got back from a street fair with my kid good she was super happy some of her artwork was displayed wanna see yes;https://c4.staticflickr.com/3/2919/14035482522_5f1bfa8409_o.jpg
2310;any exciting plans today last night we had a big family dinner so no plans today oh cool good food yea we each brought something to eat;https://c1.staticflickr.com/9/8024/7612484250_aa4a267091_o.jpg
2311;hello hello i hope you are having a great day whats new im doing fine nothing new here i thought you might have something to discuss have you been outside lately no ive been cocooning due to covid i went to a restraunt recently with a friend first time out oh that sounds lovely was it a good restaurant it was fine what kind of cuisine just good to get out though to be honest heres a pic of my friend there;https://farm1.staticflickr.com/56/111682583_bbe5ec1b1f_o.jpg
2312;h r u i saw this cute pic oh yeah what of it is cat;https://c5.staticflickr.com/4/3801/8893663913_7a7cab2643_o.jpg
2313;hi how are you im great the weather today was amazing thats awesome yay ehat jave you been up to oops what have you been up to that is just enjoying the weekend they dont seem long enough though they never are haha hey i was at the park yesterday and i saw your son toby i didnt realize he was a musician no way yes he has been since he was little i couldnt believe my eyes so i took a photo i would live to see it if you dont mind sharing it please i sure can;https://c7.staticflickr.com/9/8161/7704317992_6880793db9_o.jpg
2314;its been a while pal how are you coping with the pandemic over there yes it has i want to fill you in on what i did yesterday it was my first time out since the beginning of the pandemic oh i would love to so i put on my nicest clothes and went out to a pub to meet up with some friends awesome we had beers im sure you had fun thats cool overall we had a great time yeah i took a picture of my friends faces in the pub if you want to see lovely i cant wait to see your face;https://c2.staticflickr.com/9/8221/8297401740_13079a9972_o.jpg
2315;hi how are you today im doing good do you share online how about yourself sometimes i do sometimes not im careful about what i share and how i really dont share anything online that might be the wisest course of action sometimes i cant resist though yes so how about this picture of this cup i havent seen it whats the deal with it is it special no not really just really dirty like with stuff in it or on it in it on top of saucers;https://c2.staticflickr.com/5/4008/4175774737_6ec64232fe_o.jpg
2316;how was your day crazy busy yours me too all day at work there too many computers same with me what are you up to now i think my brain going to explode still working i feel your pain lol what are you working on yeah working on some software;https://c6.staticflickr.com/5/4053/4276223917_6263a33cd9_o.jpg
2317;ohhh yeah friday is for fun i love soccer matches do you i am down for that ggoooaaaallllll kick that ball who is your favorite team real madrid do the pele kick nice i dont think i can do that from here check out my seats those girls have some nice thighs t h i c k if that is what you are into;https://c3.staticflickr.com/1/554/19988198552_3602ba9f7f_o.jpg
2318;what are you doing i am hanging out with my grandkids soods good to hear do you remember my grandson beau no i cant ramember your grandson he is getting big sorry for this answer yeah nice to hear i will show you his picture;https://farm2.staticflickr.com/6008/6021115101_9df531cda6_o.jpg
2319;hey there how are you i am good how about you has your weekend been good so far im pretty happy that i have no work today its been real nice haha yep i have been out with my friends drinking oooh that sounds super fun what you drinking budlight is it your favorite one yep;https://c5.staticflickr.com/6/5442/9425685455_228f22a9e9_o.jpg
2320;im seriously thinking of shoping for some drinks this weekend its been a while i had something to drink especially wine what type of drink oh really my friend just sent me a picture of the wine he is drinking and im thinking of getting it you want to see the picture ill like to see;https://c6.staticflickr.com/8/7277/7412245644_1f2b0dfc37_o.jpg
2321;hai hello can you see the image are you there hello i cant see the image hello okay i can see the image i tell what the image is what are you talking about here party is going on sounds fun and the server serv the drinks to all members are there a lot of people one lady looking her dad;https://c1.staticflickr.com/2/1209/4726935259_158d6438da_o.jpg
2322;where have you been same i am just staying home all the time i did have a pretty fun weekend though oh lucky you what did you do yeah corona has been devestating took my kid for a horse ride ah that sounds nice he did not like it at all oh lol;https://c4.staticflickr.com/5/4115/4867487590_7702d65e64_o.jpg
2323;glad to hear it nothing much im watching tv as well magnum pi to be exact what about you ah i am just binge watching modern family oh nice ive watched that a bit the other day we had a family reunion my niece adelynn has gotten so big aw nice i love that name how hold is she old i tell ya its one unique name lol and shes years old now thats a nice age they are still cute but not little terrorizers anymore haha and not yet teens p oh yes but you know they are getting closer to those teenage years idk about you but i prefer the terrorizers lol here ive actually got a photo that we took haha;https://c5.staticflickr.com/6/5280/5860099271_df74057a22_o.jpg
2324;how are you im well just back from a visit with my sister reallly yes and my nephew of course you remember bruno hes a cook kid cool yeah how was them we went to an event to watch him shoot his bow arrow wow;https://farm5.staticflickr.com/7690/17078269606_db9fc3dff7_o.jpg
2325;what are you doing jst in the house reading my bible enjoying a mug of cold yogurt ok nice wanna see a photo cannot see the photo let me drop one;https://farm1.staticflickr.com/3006/2798604222_71588feeae_o.jpg
